인허가일자,폐업일자,경도,위도
1994-12-02,2028-05-30,127.13798732249315,37.373194450760515
1994-12-02,2028-05-30,127.13896783761089,37.37236899077124
1995-09-06,2028-05-30,127.15044464451584,37.44339110163498
1997-10-06,2028-05-30,127.1233466052919,37.38504979153664
1998-09-17,2028-05-30,127.11979030009846,37.35881401722596
1998-09-17,2028-05-30,127.10697097014527,37.340046095530525
2000-04-01,2028-05-30,127.12732650642732,37.413094665770814
1999-03-26,2026-03-30,127.11429444203931,37.378460922981404
1995-09-04,2028-05-30,127.12729828412827,37.410416615829305
1992-12-10,2028-05-30,127.12548816865723,37.383090841749144
1996-12-20,2028-05-30,127.12069644622868,37.37282788948682
1996-12-20,2028-05-30,127.12212310606283,37.37128482335931
1997-03-28,2028-05-30,127.11482678537806,37.37067269280993
1997-07-11,2028-05-30,127.1144722174584,37.362508256737506
2002-04-20,2028-05-30,127.10728720444973,37.348928798577596
1998-09-17,2009-03-02,127.10697097014527,37.340046095530525
1999-09-06,2020-06-05,127.1233466052919,37.38504979153664
1999-03-25,2020-08-31,127.12060388419758,37.38601919145519
1995-10-14,2002-09-24,127.15333913444375,37.44400453852441
1997-03-04,2001-08-16,127.12165602581516,37.38284236279897
1998-09-17,2007-10-16,127.10697097014527,37.340046095530525
1997-11-22,2002-05-25,127.12729828412827,37.410416615829305
2005-11-30,2020-12-28,127.1297648103945,37.4313891051165
2006-02-14,2008-06-05,127.13242828644174,37.43053550792781
2006-09-08,2022-08-08,127.10697097014527,37.340046095530525
1974-12-11,2023-04-10,127.1319700579343,37.44170088266292
2009-08-28,2022-11-15,127.13575468726269,37.414207571490834
2010-02-25,2025-02-24,127.14290300422172,37.367807361923866
2011-08-11,2017-07-03,127.13342892846933,37.376985029187146
2011-09-23,2019-12-09,127.12886115088654,37.43052598282282
2011-12-22,2013-01-21,127.12143997398586,37.40380809151097
2012-04-03,2020-02-14,127.11519607433793,37.36538668772177
2012-04-03,2015-04-20,127.1335745423791,37.411319515548406
